inchi	smiles
InChI=1S/C9H12/c1-2-8(1)9-4-3-7(5-9)6-9/h3-4,7-8H,1-2,5-6H2	C1CC1C12CC(C1)C=C2
InChI=1S/C8H10O/c1-2-6(1)8-4-3-7(5-8)9-8/h3-4,6-7H,1-2,5H2	C1CC1C12CC(O1)C=C2
InChI=1S/C8H11N/c1-2-8(9-3-4-9)5-7(1)6-8/h1-2,7H,3-6H2	C1CN1C12CC(C1)C=C2
InChI=1S/C7H9NO/c1-2-7(6-4-8-6)3-5(1)9-7/h1-2,5-6,8H,3-4H2	C1NC1C12CC(O1)C=C2
InChI=1S/C8H10O/c1-2-8(7-5-9-7)3-6(1)4-8/h1-2,6-7H,3-5H2	C1OC1C12CC(C1)C=C2
InChI=1S/C7H8O2/c1-2-7(6-4-8-6)3-5(1)9-7/h1-2,5-6H,3-4H2	C1OC1C12CC(O1)C=C2
InChI=1S/C9H14/c1-2-8(1)9-4-3-7(5-9)6-9/h7-8H,1-6H2	C1CC1C12CC(C1)CC2
InChI=1S/C8H12O/c1-2-7(1)8-3-6(4-8)5-9-8/h6-7H,1-5H2	C1CC1C12CC(C1)CO2
InChI=1S/C8H12O/c1-2-6(1)8-3-7(4-8)9-5-8/h6-7H,1-5H2	C1CC1C12CC(C1)OC2
InChI=1S/C8H12O/c1-2-6(1)8-4-3-7(5-8)9-8/h6-7H,1-5H2	C1CC1C12CC(CC1)O2
InChI=1S/C8H13N/c1-2-8(9-3-4-9)5-7(1)6-8/h7H,1-6H2	C1CN1C12CC(C1)CC2
InChI=1S/C7H11NO/c1-2-8(1)7-3-6(4-7)9-5-7/h6H,1-5H2	C1CN1C12CC(C1)OC2
InChI=1S/C7H11NO/c1-5-2-7(1,9-4-5)6-3-8-6/h5-6,8H,1-4H2	C1NC1C12CC(C1)CO2
InChI=1S/C7H11NO/c1-2-7(6-4-8-6)3-5(1)9-7/h5-6,8H,1-4H2	C1NC1C12CC(CC1)O2
InChI=1S/C8H12O/c1-2-8(7-5-9-7)3-6(1)4-8/h6-7H,1-5H2	C1OC1C12CC(C1)CC2
InChI=1S/C7H10O2/c1-5-2-7(1,9-3-5)6-4-8-6/h5-6H,1-4H2	C1OC1C12CC(C1)CO2
InChI=1S/C7H10O2/c1-5-2-7(1,4-9-5)6-3-8-6/h5-6H,1-4H2	C1OC1C12CC(C1)OC2
InChI=1S/C7H10O2/c1-2-7(6-4-8-6)3-5(1)9-7/h5-6H,1-4H2	C1OC1C12CC(CC1)O2
InChI=1S/C9H12/c1-2-5(1)9-4-8(9)6-3-7(6)9/h5-8H,1-4H2	C1CC1C12CC1C1CC21
InChI=1S/C8H11N/c1-2-5(1)8-3-6(8)7-4-9(7)8/h5-7H,1-4H2	C1CC1C12CC1C1CN21
InChI=1S/C8H11N/c1-2-4(1)8-3-5(8)6-7(8)9-6/h4-7,9H,1-3H2	C1CC1C12CC1C1NC21
InChI=1S/C8H10O/c1-2-4(1)8-3-5(8)6-7(8)9-6/h4-7H,1-3H2	C1CC1C12CC1C1OC21
InChI=1S/C8H11N/c1-2-5(1)8-3-6(8)9-4-7(8)9/h5-7H,1-4H2	C1CC1C12CC1N1CC21
InChI=1S/C8H11N/c1-2-5(1)8-4-9(8)7-3-6(7)8/h5-7H,1-4H2	C1CC1C12CN1C1CC21
InChI=1S/C8H11N/c1-2-4(1)8-6-3-5(6)7(8)9-8/h4-7,9H,1-3H2	C1CC1C12NC1C1CC21
InChI=1S/C7H10N2/c1-2-3(1)7-5-4(8-5)6(7)9-7/h3-6,8-9H,1-2H2	C1CC1C12NC1C1NC21
InChI=1S/C7H9NO/c1-2-3(1)7-5(8-7)4-6(7)9-4/h3-6,8H,1-2H2	C1CC1C12NC1C1OC21
InChI=1S/C8H10O/c1-2-4(1)8-6-3-5(6)7(8)9-8/h4-7H,1-3H2	C1CC1C12OC1C1CC21
InChI=1S/C7H9NO/c1-2-3(1)7-5-4(8-5)6(7)9-7/h3-6,8H,1-2H2	C1CC1C12OC1C1NC21
InChI=1S/C7H8O2/c1-2-3(1)7-5-4(8-5)6(7)9-7/h3-6H,1-2H2	C1CC1C12OC1C1OC21
InChI=1S/C8H11N/c1-2-9(1)8-4-7(8)5-3-6(5)8/h5-7H,1-4H2	C1C2C1C1(CC21)N1CC1
InChI=1S/C7H10N2/c1-2-9(1)7-3-4(7)5-6(7)8-5/h4-6,8H,1-3H2	C1CN1C12CC1C1NC21
InChI=1S/C7H9NO/c1-2-8(1)7-3-4(7)5-6(7)9-5/h4-6H,1-3H2	C1CN1C12CC1C1OC21
InChI=1S/C7H10N2/c1-2-8(1)7-3-5(7)9-4-6(7)9/h5-6H,1-4H2	C1CN1C12CC1N1CC21
InChI=1S/C7H10N2/c1-4-5(1)9-3-7(4,9)6-2-8-6/h4-6,8H,1-3H2	C1NC1C12CN1C1CC21
InChI=1S/C7H10N2/c1-3-4(1)7(5-2-8-5)6(3)9-7/h3-6,8-9H,1-2H2	C1NC1C12NC1C1CC21
InChI=1S/C6H9N3/c1-2(7-1)6-4-3(8-4)5(6)9-6/h2-5,7-9H,1H2	C1NC1C12NC1C1NC21
InChI=1S/C6H8N2O/c1-2(7-1)6-4(8-6)3-5(6)9-3/h2-5,7-8H,1H2	C1NC1C12NC1C1OC21
InChI=1S/C7H9NO/c1-3-4(1)7(5-2-8-5)6(3)9-7/h3-6,8H,1-2H2	C1NC1C12OC1C1CC21
InChI=1S/C6H8N2O/c1-2(7-1)6-4-3(8-4)5(6)9-6/h2-5,7-8H,1H2	C1NC1C12OC1C1NC21
InChI=1S/C6H7NO2/c1-2(7-1)6-4-3(8-4)5(6)9-6/h2-5,7H,1H2	C1NC1C12OC1C1OC21
InChI=1S/C8H10O/c1-4-5(1)8(2-6(4)8)7-3-9-7/h4-7H,1-3H2	C1OC1C12CC1C1CC21
InChI=1S/C7H9NO/c1-4-5-2-8(5)7(1,4)6-3-9-6/h4-6H,1-3H2	C1OC1C12CC1C1CN21
InChI=1S/C7H9NO/c1-3-5-6(8-5)7(1,3)4-2-9-4/h3-6,8H,1-2H2	C1OC1C12CC1C1NC21
InChI=1S/C7H8O2/c1-3-5-6(9-5)7(1,3)4-2-8-4/h3-6H,1-2H2	C1OC1C12CC1C1OC21
InChI=1S/C7H9NO/c1-4-7(1,6-3-9-6)5-2-8(4)5/h4-6H,1-3H2	C1OC1C12CC1N1CC21
InChI=1S/C7H9NO/c1-4-5(1)8-3-7(4,8)6-2-9-6/h4-6H,1-3H2	C1OC1C12CN1C1CC21
InChI=1S/C7H9NO/c1-3-4(1)7(5-2-9-5)6(3)8-7/h3-6,8H,1-2H2	C1OC1C12NC1C1CC21
InChI=1S/C6H8N2O/c1-2(9-1)6-4-3(7-4)5(6)8-6/h2-5,7-8H,1H2	C1OC1C12NC1C1NC21
InChI=1S/C6H7NO2/c1-2(8-1)6-4(7-6)3-5(6)9-3/h2-5,7H,1H2	C1OC1C12NC1C1OC21
InChI=1S/C7H8O2/c1-3-4(1)7(5-2-8-5)6(3)9-7/h3-6H,1-2H2	C1OC1C12OC1C1CC21
InChI=1S/C6H7NO2/c1-2(8-1)6-4-3(7-4)5(6)9-6/h2-5,7H,1H2	C1OC1C12OC1C1NC21
InChI=1S/C6H6O3/c1-2(7-1)6-4-3(8-4)5(6)9-6/h2-5H,1H2	C1OC1C12OC1C1OC21
InChI=1S/C9H12/c1-2-8-6-9(8,5-1)7-3-4-7/h1-2,7-8H,3-6H2	C1CC1C12CC1C=CC2
InChI=1S/C7H9NO/c1-2-5(1)7-3-6(7)8-4-9-7/h4-6H,1-3H2	C1CC1C12CC1N=CO2
InChI=1S/C8H11N/c1-2-7-8(5-1,9-7)6-3-4-6/h1-2,6-7,9H,3-5H2	C1CC1C12CC=CC1N2
InChI=1S/C8H10O/c1-2-7-8(5-1,9-7)6-3-4-6/h1-2,6-7H,3-5H2	C1CC1C12CC=CC1O2
InChI=1S/C8H11N/c1-2-7-6-8(7,3-1)9-4-5-9/h1-2,7H,3-6H2	C1CN1C12CC1C=CC2
InChI=1S/C6H8N2O/c1-4-6(1,5-2-7-5)9-3-8-4/h3-5,7H,1-2H2	C1NC1C12CC1N=CO2
InChI=1S/C7H10N2/c1-2-5-7(3-1,9-5)6-4-8-6/h1-2,5-6,8-9H,3-4H2	C1NC1C12CC=CC1N2
InChI=1S/C7H9NO/c1-2-6-7(3-1,9-6)5-4-8-5/h1-2,5-6,8H,3-4H2	C1NC1C12CC=CC1O2
InChI=1S/C8H10O/c1-2-6-4-8(6,3-1)7-5-9-7/h1-2,6-7H,3-5H2	C1OC1C12CC1C=CC2
InChI=1S/C6H7NO2/c1-4-6(1,5-2-8-5)9-3-7-4/h3-5H,1-2H2	C1OC1C12CC1N=CO2
InChI=1S/C7H9NO/c1-2-5-7(3-1,8-5)6-4-9-6/h1-2,5-6,8H,3-4H2	C1OC1C12CC=CC1N2
InChI=1S/C7H8O2/c1-2-5-7(3-1,9-5)6-4-8-6/h1-2,5-6H,3-4H2	C1OC1C12CC=CC1O2
InChI=1S/C9H12/c1-2-8-6-9(8,5-1)7-3-4-7/h1,5,7-8H,2-4,6H2	C1CC1C12CC1CC=C2
InChI=1S/C7H9NO/c1-2-5(1)7-3-6(7)9-4-8-7/h4-6H,1-3H2	C1CC1C12CC1OC=N2
InChI=1S/C8H11N/c1-2-7-8(5-1,9-7)6-3-4-6/h1,5-7,9H,2-4H2	C1CC1C12NC1CC=C2
InChI=1S/C8H10O/c1-2-7-8(5-1,9-7)6-3-4-6/h1,5-7H,2-4H2	C1CC1C12OC1CC=C2
InChI=1S/C8H11N/c1-2-7-6-8(7,3-1)9-4-5-9/h1,3,7H,2,4-6H2	C1CN1C12CC1CC=C2
InChI=1S/C6H8N2O/c1-5-6(1,4-2-7-4)8-3-9-5/h3-5,7H,1-2H2	C1NC1C12CC1OC=N2
InChI=1S/C7H10N2/c1-2-7(6-4-8-6)5-9(7)3-1/h1-2,6,8H,3-5H2	C1NC1C12CN1CC=C2
InChI=1S/C7H10N2/c1-2-5-7(3-1,9-5)6-4-8-6/h1,3,5-6,8-9H,2,4H2	C1NC1C12NC1CC=C2
InChI=1S/C7H9NO/c1-2-6-7(3-1,9-6)5-4-8-5/h1,3,5-6,8H,2,4H2	C1NC1C12OC1CC=C2
InChI=1S/C8H10O/c1-2-6-4-8(6,3-1)7-5-9-7/h1,3,6-7H,2,4-5H2	C1OC1C12CC1CC=C2
InChI=1S/C6H7NO2/c1-4-6(1,5-2-8-5)7-3-9-4/h3-5H,1-2H2	C1OC1C12CC1OC=N2
InChI=1S/C7H9NO/c1-2-7(6-4-9-6)5-8(7)3-1/h1-2,6H,3-5H2	C1OC1C12CN1CC=C2
InChI=1S/C7H9NO/c1-2-5-7(3-1,8-5)6-4-9-6/h1,3,5-6,8H,2,4H2	C1OC1C12NC1CC=C2
InChI=1S/C7H8O2/c1-2-5-7(3-1,9-5)6-4-8-6/h1,3,5-6H,2,4H2	C1OC1C12OC1CC=C2
InChI=1S/C9H14/c1-2-8-6-9(8,5-1)7-3-4-7/h7-8H,1-6H2	C1CC1C12CC1CCC2
InChI=1S/C8H12O/c1-2-6(1)8-5-7(8)3-4-9-8/h6-7H,1-5H2	C1CC1C12CC1CCO2
InChI=1S/C8H12O/c1-2-6(1)8-3-7(8)4-9-5-8/h6-7H,1-5H2	C1CC1C12CC1COC2
InChI=1S/C8H12O/c1-2-6(1)8-3-4-9-7(8)5-8/h6-7H,1-5H2	C1CC1C12CC1OCC2
InChI=1S/C7H10O2/c1-2-5(1)7-3-6(7)8-4-9-7/h5-6H,1-4H2	C1CC1C12CC1OCO2
InChI=1S/C8H12O/c1-2-7-8(5-1,9-7)6-3-4-6/h6-7H,1-5H2	C1CC1C12CCCC1O2
InChI=1S/C7H11NO/c1-2-5(1)7-4-9-3-6(7)8-7/h5-6,8H,1-4H2	C1CC1C12COCC1N2
InChI=1S/C7H10O2/c1-2-5(1)7-4-8-3-6(7)9-7/h5-6H,1-4H2	C1CC1C12COCC1O2
InChI=1S/C8H13N/c1-2-7-6-8(7,3-1)9-4-5-9/h7H,1-6H2	C1CN1C12CC1CCC2
InChI=1S/C7H11NO/c1-2-8(1)7-3-6(7)4-9-5-7/h6H,1-5H2	C1CN1C12CC1COC2
InChI=1S/C7H11NO/c1-4-9-6-5-7(1,6)8-2-3-8/h6H,1-5H2	C1CN1C12CC1OCC2
InChI=1S/C7H11NO/c1-2-9-7(3-5(1)7)6-4-8-6/h5-6,8H,1-4H2	C1NC1C12CC1CCO2
InChI=1S/C6H9NO2/c1-5-6(1,4-2-7-4)9-3-8-5/h4-5,7H,1-3H2	C1NC1C12CC1OCO2
InChI=1S/C7H12N2/c1-2-5-7(3-1,9-5)6-4-8-6/h5-6,8-9H,1-4H2	C1NC1C12CCCC1N2
InChI=1S/C7H11NO/c1-2-6-7(3-1,9-6)5-4-8-5/h5-6,8H,1-4H2	C1NC1C12CCCC1O2
InChI=1S/C6H10N2O/c1-4(7-1)6-3-9-2-5(6)8-6/h4-5,7-8H,1-3H2	C1NC1C12COCC1N2
InChI=1S/C6H9NO2/c1-4(7-1)6-3-8-2-5(6)9-6/h4-5,7H,1-3H2	C1NC1C12COCC1O2
InChI=1S/C8H12O/c1-2-6-4-8(6,3-1)7-5-9-7/h6-7H,1-5H2	C1OC1C12CC1CCC2
InChI=1S/C7H10O2/c1-2-9-7(3-5(1)7)6-4-8-6/h5-6H,1-4H2	C1OC1C12CC1CCO2
InChI=1S/C7H10O2/c1-5-2-8-4-7(1,5)6-3-9-6/h5-6H,1-4H2	C1OC1C12CC1COC2
InChI=1S/C7H10O2/c1-2-8-5-3-7(1,5)6-4-9-6/h5-6H,1-4H2	C1OC1C12CC1OCC2
InChI=1S/C6H8O3/c1-4-6(1,5-2-7-5)9-3-8-4/h4-5H,1-3H2	C1OC1C12CC1OCO2
InChI=1S/C7H11NO/c1-2-5-7(3-1,8-5)6-4-9-6/h5-6,8H,1-4H2	C1OC1C12CCCC1N2
InChI=1S/C7H10O2/c1-2-5-7(3-1,9-5)6-4-8-6/h5-6H,1-4H2	C1OC1C12CCCC1O2
InChI=1S/C7H11NO/c1-2-7(6-4-9-6)5-8(7)3-1/h6H,1-5H2	C1OC1C12CN1CCC2
InChI=1S/C6H9NO2/c1-4-6(7-4,3-8-1)5-2-9-5/h4-5,7H,1-3H2	C1OC1C12COCC1N2
InChI=1S/C6H8O3/c1-5-6(9-5,3-7-1)4-2-8-4/h4-5H,1-3H2	C1OC1C12COCC1O2
InChI=1S/C9H12/c1-2-5(1)9-3-6-7(4-9)8(6)9/h5-8H,1-4H2	C1CC1C12CC3C(C1)C23
InChI=1S/C8H11N/c1-2-5(1)8-3-6-7(4-8)9(6)8/h5-7H,1-4H2	C1CC1C12CC3C(C1)N23
InChI=1S/C8H10O/c1-2-4(1)8-3-5-6(8)7(5)9-8/h4-7H,1-3H2	C1CC1C12CC3C(O1)C23
InChI=1S/C8H11N/c1-2-5(1)8-3-6-7(8)9(6)4-8/h5-7H,1-4H2	C1CC1C12CC3C1N3C2
InChI=1S/C8H11N/c1-2-9(1)8-3-5-6(4-8)7(5)8/h5-7H,1-4H2	C1CN1C12CC3C(C1)C23
InChI=1S/C7H10N2/c1-2-8(1)7-3-5-6(7)9(5)4-7/h5-6H,1-4H2	C1CN1C12CC3C1N3C2
InChI=1S/C7H9NO/c1-3-5-6(3)9-7(1,5)4-2-8-4/h3-6,8H,1-2H2	C1NC1C12CC3C(O1)C23
InChI=1S/C8H10O/c1-4-5-2-8(1,7(4)5)6-3-9-6/h4-7H,1-3H2	C1OC1C12CC3C(C1)C23
InChI=1S/C7H9NO/c1-4-5-2-7(1,8(4)5)6-3-9-6/h4-6H,1-3H2	C1OC1C12CC3C(C1)N23
InChI=1S/C7H8O2/c1-3-5-6(3)9-7(1,5)4-2-8-4/h3-6H,1-2H2	C1OC1C12CC3C(O1)C23
InChI=1S/C7H9NO/c1-4-6-7(1,3-8(4)6)5-2-9-5/h4-6H,1-3H2	C1OC1C12CC3C1N3C2
InChI=1S/C9H12/c1-2-5(1)9-4-6-7(9)3-8(6)9/h5-8H,1-4H2	C1CC1C12CC3C1CC23
InChI=1S/C8H11N/c1-2-5(1)8-3-7-6(8)4-9(7)8/h5-7H,1-4H2	C1CC1C12CC3C1CN23
InChI=1S/C8H10O/c1-2-4(1)8-3-5-6(8)9-7(5)8/h4-7H,1-3H2	C1CC1C12CC3C1OC23
InChI=1S/C8H11N/c1-2-5(1)8-4-9-6(8)3-7(8)9/h5-7H,1-4H2	C1CC1C12CN3C1CC23
InChI=1S/C7H10N2/c1-2-3(1)7-5-4(9-7)6(7)8-5/h3-6,8-9H,1-2H2	C1CC1C12NC3C1NC23
InChI=1S/C7H9NO/c1-2-3(1)7-5-4(8-7)6(7)9-5/h3-6,8H,1-2H2	C1CC1C12NC3C1OC23
InChI=1S/C8H10O/c1-2-4(1)8-5-3-6(8)7(5)9-8/h4-7H,1-3H2	C1CC1C12OC3C1CC23
InChI=1S/C7H9NO/c1-2-3(1)7-5-4(9-7)6(7)8-5/h3-6,8H,1-2H2	C1CC1C12OC3C1NC23
InChI=1S/C7H8O2/c1-2-3(1)7-5-4(9-7)6(7)8-5/h3-6H,1-2H2	C1CC1C12OC3C1OC23
InChI=1S/C8H11N/c1-2-9(1)8-4-5-6(8)3-7(5)8/h5-7H,1-4H2	C1CN1C12CC3C1CC23
InChI=1S/C7H9NO/c1-2-8(1)7-3-4-5(7)9-6(4)7/h4-6H,1-3H2	C1CN1C12CC3C1OC23
InChI=1S/C7H10N2/c1-2-8(1)7-4-9-5(7)3-6(7)9/h5-6H,1-4H2	C1CN1C12CN3C1CC23
InChI=1S/C6H9N3/c1-2(7-1)6-4-3(9-6)5(6)8-4/h2-5,7-9H,1H2	C1NC1C12NC3C1NC23
InChI=1S/C6H8N2O/c1-2(7-1)6-4-3(8-6)5(6)9-4/h2-5,7-8H,1H2	C1NC1C12NC3C1OC23
InChI=1S/C7H9NO/c1-3-6-4(1)7(3,9-6)5-2-8-5/h3-6,8H,1-2H2	N1CC1C12OC3C1CC23
InChI=1S/C6H8N2O/c1-2(7-1)6-4-3(9-6)5(6)8-4/h2-5,7-8H,1H2	C1NC1C12OC3C1NC23
InChI=1S/C6H7NO2/c1-2(7-1)6-4-3(9-6)5(6)8-4/h2-5,7H,1H2	C1NC1C12OC3C1OC23
InChI=1S/C8H10O/c1-5-4-2-8(5,6(1)4)7-3-9-7/h4-7H,1-3H2	C1OC1C12CC3C1CC23
InChI=1S/C7H9NO/c1-5-4-2-8(5)7(1,4)6-3-9-6/h4-6H,1-3H2	C1OC1C12CC3C1CN23
InChI=1S/C7H8O2/c1-3-5-7(1,4-2-8-4)6(3)9-5/h3-6H,1-2H2	C1OC1C12CC3C1OC23
InChI=1S/C7H9NO/c1-4-7(6-2-9-6)3-8(4)5(1)7/h4-6H,1-3H2	C1OC1C12CN3C1CC23
InChI=1S/C6H8N2O/c1-2(9-1)6-4-3(8-6)5(6)7-4/h2-5,7-8H,1H2	C1OC1C12NC3C1NC23
InChI=1S/C6H7NO2/c1-2(8-1)6-4-3(7-6)5(6)9-4/h2-5,7H,1H2	C1OC1C12NC3C1OC23
InChI=1S/C7H8O2/c1-3-6-4(1)7(3,9-6)5-2-8-5/h3-6H,1-2H2	O1CC1C12OC3C1CC23
InChI=1S/C6H7NO2/c1-2(8-1)6-4-3(9-6)5(6)7-4/h2-5,7H,1H2	O1CC1C12OC3C1NC23
InChI=1S/C6H6O3/c1-2(7-1)6-4-3(9-6)5(6)8-4/h2-5H,1H2	C1OC1C12OC3C1OC23
InChI=1S/C9H12/c1-2-6(1)9-4-5-3-7(9)8(5)9/h5-8H,1-4H2	C1CC1C12CC3CC1C23
InChI=1S/C8H11N/c1-2-5(1)8-4-6-3-7(8)9(6)8/h5-7H,1-4H2	C1CC1C12CC3CC1N23
InChI=1S/C8H11N/c1-2-6(1)8-3-5-4-9(8)7(5)8/h5-7H,1-4H2	C1CC1C12CC3CN1C23
InChI=1S/C8H10O/c1-2-4(1)8-3-5-6(8)7(8)9-5/h4-7H,1-3H2	C1CC1C12CC3OC1C23
InChI=1S/C8H11N/c1-2-5(1)8-4-9-3-6(8)7(8)9/h5-7H,1-4H2	C1CC1C12CN3CC1C23
InChI=1S/C8H10O/c1-2-4(1)8-5-3-6(9-8)7(5)8/h4-7H,1-3H2	C1CC1C12OC3CC1C23
InChI=1S/C8H11N/c1-2-9(1)8-4-5-3-6(8)7(5)8/h5-7H,1-4H2	C1CN1C12CC3CC1C23
InChI=1S/C7H9NO/c1-2-8(1)7-3-4-5(7)6(7)9-4/h4-6H,1-3H2	C1CN1C12CC3OC1C23
InChI=1S/C7H10N2/c1-2-9(1)7-4-8-3-5(7)6(7)8/h5-6H,1-4H2	C1CN1C12CN3CC1C23
InChI=1S/C7H10N2/c1-4-2-7(5-3-8-5)6(1)9(4)7/h4-6,8H,1-3H2	C1NC1C12CC3CC1N23
InChI=1S/C7H10N2/c1-4-3-9-6(4)7(1,9)5-2-8-5/h4-6,8H,1-3H2	C1NC1C12CC3CN1C23
InChI=1S/C7H9NO/c1-3-6-4(1)9-7(3,6)5-2-8-5/h3-6,8H,1-2H2	C1NC1C12OC3CC1C23
InChI=1S/C8H10O/c1-4-2-8(6-3-9-6)5(1)7(4)8/h4-7H,1-3H2	C1OC1C12CC3CC1C23
InChI=1S/C7H9NO/c1-4-2-7(6-3-9-6)5(1)8(4)7/h4-6H,1-3H2	C1OC1C12CC3CC1N23
InChI=1S/C7H9NO/c1-4-2-8-6(4)7(1,8)5-3-9-5/h4-6H,1-3H2	C1OC1C12CC3CN1C23
InChI=1S/C7H8O2/c1-3-5-6(9-3)7(1,5)4-2-8-4/h3-6H,1-2H2	C1OC1C12CC3OC1C23
InChI=1S/C7H9NO/c1-4-6-7(4,3-8(1)6)5-2-9-5/h4-6H,1-3H2	C1OC1C12CN3CC1C23
InChI=1S/C7H8O2/c1-3-6-4(1)9-7(3,6)5-2-8-5/h3-6H,1-2H2	C1OC1C12OC3CC1C23
InChI=1S/C9H14/c1-2-7(1)9-5-3-8(9)4-6-9/h7-8H,1-6H2	C1CC1C12CCC1CC2
InChI=1S/C8H12O/c1-2-6(1)8-4-3-7(8)5-9-8/h6-7H,1-5H2	C1CC1C12CCC1CO2
InChI=1S/C8H12O/c1-2-6(1)8-4-3-7(8)9-5-8/h6-7H,1-5H2	C1CC1C12CCC1OC2
InChI=1S/C7H10O2/c1-2-5(1)7-4-8-6(7)3-9-7/h5-6H,1-4H2	C1CC1C12COC1CO2
InChI=1S/C8H13N/c1-3-8(9-5-6-9)4-2-7(1)8/h7H,1-6H2	C1CN1C12CCC1CC2
InChI=1S/C7H11NO/c1-2-7(8-3-4-8)5-9-6(1)7/h6H,1-5H2	C1CN1C12CCC1OC2
InChI=1S/C7H11NO/c1-2-7(6-3-8-6)5(1)4-9-7/h5-6,8H,1-4H2	C1NC1C12CCC1CO2
InChI=1S/C6H10N2O/c1-4(7-1)6-3-9-5(6)2-8-6/h4-5,7-8H,1-3H2	C1NC1C12COC1CN2
InChI=1S/C6H9NO2/c1-4(7-1)6-3-8-5(6)2-9-6/h4-5,7H,1-3H2	C1NC1C12COC1CO2
InChI=1S/C8H12O/c1-3-8(7-5-9-7)4-2-6(1)8/h6-7H,1-5H2	C1OC1C12CCC1CC2
InChI=1S/C7H10O2/c1-2-7(6-4-8-6)5(1)3-9-7/h5-6H,1-4H2	C1OC1C12CCC1CO2
InChI=1S/C7H10O2/c1-2-7(6-3-8-6)4-9-5(1)7/h5-6H,1-4H2	C1OC1C12CCC1OC2
InChI=1S/C6H9NO2/c1-4-6(9-1,3-7-4)5-2-8-5/h4-5,7H,1-3H2	C1OC1C12CNC1CO2
InChI=1S/C6H9NO2/c1-4-6(7-1,3-9-4)5-2-8-5/h4-5,7H,1-3H2	C1OC1C12COC1CN2
InChI=1S/C6H8O3/c1-4(7-1)6-3-8-5(6)2-9-6/h4-5H,1-3H2	C1OC1C12COC1CO2
InChI=1S/C9H12/c1-2-7(1)9-5-6-3-8(9)4-6/h5-8H,1-4H2	C1CC1C1=CC2CC1C2
InChI=1S/C8H10O/c1-2-5(1)7-3-6-4-8(7)9-6/h3,5-6,8H,1-2,4H2	C1CC1C1=CC2CC1O2
InChI=1S/C8H11N/c1-5-2-6(1)7(3-5)8-4-9-8/h3,5-6,8-9H,1-2,4H2	C1NC1C1=CC2CC1C2
InChI=1S/C7H9NO/c1-4-2-7(9-4)5(1)6-3-8-6/h1,4,6-8H,2-3H2	C1NC1C1=CC2CC1O2
InChI=1S/C8H10O/c1-5-2-6(1)7(3-5)8-4-9-8/h3,5-6,8H,1-2,4H2	C1OC1C1=CC2CC1C2
InChI=1S/C7H8O2/c1-4-2-6(9-4)5(1)7-3-8-7/h1,4,6-7H,2-3H2	C1OC1C1=CC2CC1O2
InChI=1S/C9H12/c1-2-6(1)7-3-8-5-9(8)4-7/h3,6,8-9H,1-2,4-5H2	C1CC1C1=CC2CC2C1
InChI=1S/C8H11N/c1-2-5(1)6-3-7-8(4-6)9-7/h3,5,7-9H,1-2,4H2	C1CC1C1=CC2NC2C1
InChI=1S/C8H10O/c1-2-5(1)6-3-7-8(4-6)9-7/h3,5,7-8H,1-2,4H2	C1CC1C1=CC2OC2C1
InChI=1S/C7H9NO/c1-2-4(1)7-8-5-3-6(5)9-7/h4-6H,1-3H2	C1CC1C1=NC2CC2O1
InChI=1S/C6H8N2O/c1-2-8(1)6-7-4-3-5(4)9-6/h4-5H,1-3H2	C1CN1C1=NC2CC2O1
InChI=1S/C8H11N/c1-5-2-7(3-6(1)5)8-4-9-8/h2,5-6,8-9H,1,3-4H2	C1NC1C1=CC2CC2C1
InChI=1S/C7H10N2/c1-4(7-3-8-7)2-6-5(1)9-6/h1,5-9H,2-3H2	C1NC1C1=CC2NC2C1
InChI=1S/C7H9NO/c1-4(5-3-8-5)2-7-6(1)9-7/h1,5-8H,2-3H2	C1NC1C1=CC2OC2C1
InChI=1S/C6H8N2O/c1-3-5(1)9-6(8-3)4-2-7-4/h3-5,7H,1-2H2	C1NC1C1=NC2CC2O1
InChI=1S/C8H10O/c1-5-2-7(3-6(1)5)8-4-9-8/h2,5-6,8H,1,3-4H2	C1OC1C1=CC2CC2C1
InChI=1S/C7H9NO/c1-4(7-3-9-7)2-6-5(1)8-6/h1,5-8H,2-3H2	C1OC1C1=CC2NC2C1
InChI=1S/C7H8O2/c1-4(7-3-8-7)2-6-5(1)9-6/h1,5-7H,2-3H2	C1OC1C1=CC2OC2C1
InChI=1S/C6H8N2O/c1-3-4(1)8-6(7-3)5-2-9-5/h3-5H,1-2H2,(H,7,8)	C1OC1C1=NC2CC2N1
InChI=1S/C6H7NO2/c1-3-4(1)9-6(7-3)5-2-8-5/h3-5H,1-2H2	C1OC1C1=NC2CC2O1
InChI=1S/C9H12/c1-2-6(1)8-4-3-7-5-9(7)8/h4,6-7,9H,1-3,5H2	C1CC1C1=CCC2CC12
InChI=1S/C8H11N/c1-2-5(1)6-3-4-7-8(6)9-7/h3,5,7-9H,1-2,4H2	C1CC1C1=CCC2NC12
InChI=1S/C8H10O/c1-2-5(1)6-3-4-7-8(6)9-7/h3,5,7-8H,1-2,4H2	C1CC1C1=CCC2OC12
InChI=1S/C6H9N3/c1-2-9(1)6-5-4(8-5)3-7-6/h4-5,8H,1-3H2	C1CN1C1=NCC2NC12
InChI=1S/C6H8N2O/c1-2-8(1)6-5-4(9-5)3-7-6/h4-5H,1-3H2	C1CN1C1=NCC2OC12
InChI=1S/C8H11N/c1-2-6(8-4-9-8)7-3-5(1)7/h2,5,7-9H,1,3-4H2	C1NC1C1=CCC2CC12
